title,address,meters,zone,direction,link,price,num,update_date,other 
良渚花苑新村 4室2厅 5000元,良渚花苑新村,160,4室2厅,南 北,https://hz.lianjia.com/zufang/103102490938.html,5000,0,2018.09.07 ,良渚租房/低楼层(共6层)/暂无数据
别墅小区，独有户型值得拥有，看房有钥匙,三墩颐景园,62.79,2室1厅,东 西,https://hz.lianjia.com/zufang/103102773409.html,4000,3,2018.09.06 ,三墩租房/高楼层(共9层)/2004年建板楼
地铁口好房，别墅小区，看房方便,三墩颐景园,74,2室2厅,南 北,https://hz.lianjia.com/zufang/103102647409.html,4300,1,2018.09.03 ,三墩租房/中楼层(共9层)/2004年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
庭院深深 3室2厅 3800元,庭院深深,161.5,3室2厅,南 北,https://hz.lianjia.com/zufang/103102567771.html,3800,0,2018.09.08 ,闲林租房/低楼层(共26层)/2012年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
庭院深深 3室2厅 3800元,庭院深深,161.5,3室2厅,南 北,https://hz.lianjia.com/zufang/103102567771.html,3800,0,2018.09.08 ,闲林租房/低楼层(共26层)/2012年建板楼
庭院深深 3室2厅 3800元,庭院深深,161.5,3室2厅,南 北,https://hz.lianjia.com/zufang/103102567771.html,3800,0,2018.09.08 ,闲林租房/低楼层(共26层)/2012年建板楼
庭院深深 3室2厅 3800元,庭院深深,161.5,3室2厅,南 北,https://hz.lianjia.com/zufang/103102567771.html,3800,0,2018.09.08 ,闲林租房/低楼层(共26层)/2012年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
太和广场办公条件成熟 楼层高 视野开阔 地处地铁沿线,太和广场,230.25,1室0厅,南,https://hz.lianjia.com/zufang/103102783935.html,22000,1,2018.09.07 ,南星租房/高楼层(共21层)/2010年建板楼
太和广场办公条件成熟 楼层高 视野开阔 地处地铁沿线,太和广场,230.25,1室0厅,南,https://hz.lianjia.com/zufang/103102783935.html,22000,1,2018.09.07 ,南星租房/高楼层(共21层)/2010年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
水岸枫庭 复式精装修   开发商精装 可直接拎包入住,水岸枫庭,230,3室2厅,南,https://hz.lianjia.com/zufang/103102573472.html,21000,1,2018.09.04 ,南星租房/低楼层(共26层)/2009年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
太和广场办公条件成熟 楼层高 视野开阔 地处地铁沿线,太和广场,230.25,1室0厅,南,https://hz.lianjia.com/zufang/103102783935.html,22000,1,2018.09.07 ,南星租房/高楼层(共21层)/2010年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪蝶园一期，西溪银泰旁，万科物业，拎包入住,西溪蝶园一期,191.21,4室1厅,南 北,https://hz.lianjia.com/zufang/103102769047.html,14500,0,2018.09.06 ,西溪租房/低楼层(共12层)/2009年建板楼
绿城蓝钱，全屋地暖，美客美家全套，混搭款大四房出租,绿城蓝色钱江,235.06,4室2厅,南,https://hz.lianjia.com/zufang/103102795855.html,38000,0,2018.09.05 ,南星租房/低楼层(共28层)/2012年建板楼
绿野春天家园 4室2厅 4500元,绿野春天家园,180,4室2厅,南 北,https://hz.lianjia.com/zufang/103102725998.html,4500,0,2018.09.05 ,小和山租房/高楼层(共9层)/2012年建塔楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
赵家花苑 2室1厅 3000元,赵家花苑,63,2室1厅,南,https://hz.lianjia.com/zufang/103102759304.html,3000,1,2018.09.05 ,丁桥租房/低楼层(共15层)/2014年建板楼
紫竹人家 3室1厅 4000元,紫竹人家,120.31,3室1厅,南,https://hz.lianjia.com/zufang/103102680510.html,4000,0,2018.08.24 ,未来科技城租房/低楼层(共6层)/2007年建板楼
佳兆业西溪璞园 5室2厅 5000元,佳兆业西溪璞园,124.73,5室2厅,南,https://hz.lianjia.com/zufang/103102621821.html,5000,0,2018.09.04 ,闲林租房/低楼层(共16层)/2017年建板楼
西溪蝶园一期，西溪银泰旁，万科物业，拎包入住,西溪蝶园一期,191.21,4室1厅,南 北,https://hz.lianjia.com/zufang/103102769047.html,14500,0,2018.09.06 ,西溪租房/低楼层(共12层)/2009年建板楼
西溪蝶园一期，西溪银泰旁，万科物业，拎包入住,西溪蝶园一期,191.21,4室1厅,南 北,https://hz.lianjia.com/zufang/103102769047.html,14500,0,2018.09.06 ,西溪租房/低楼层(共12层)/2009年建板楼
绿野春天家园 4室2厅 4500元,绿野春天家园,180,4室2厅,南 北,https://hz.lianjia.com/zufang/103102725998.html,4500,0,2018.09.05 ,小和山租房/高楼层(共9层)/2012年建塔楼
绿野春天家园 4室2厅 4500元,绿野春天家园,180,4室2厅,南 北,https://hz.lianjia.com/zufang/103102725998.html,4500,0,2018.09.05 ,小和山租房/高楼层(共9层)/2012年建塔楼
西溪八方城 2室2厅 4500元,西溪八方城,89,2室2厅,南,https://hz.lianjia.com/zufang/103102740038.html,4500,0,2018.09.05 ,未来科技城租房/低楼层(共12层)/2015年建板楼
同人春江时代花园 3室2厅 8300元,同人春江时代花园,177,3室2厅,南,https://hz.lianjia.com/zufang/103102743501.html,8300,4,2018.09.07 ,长河租房/低楼层(共22层)/2008年建塔楼
广宇万科公园里4居室 01卧,广宇万科公园里,11,4室1厅,南,https://hz.lianjia.com/zufang/HZ0004807570.html,1490,0,2018.08.09 ,半山租房/低楼层(共18层)/2016年建板楼
富力十号一期 1室1厅 5000元,富力十号一期,50,1室1厅,南,https://hz.lianjia.com/zufang/103102688180.html,5000,0,2018.09.04 ,未来科技城租房/低楼层(共10层)/2017年建板塔结合
